file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,error
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.0,4.0,True,0.1,False,0,3.738192558288574,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.0,4.0,False,0.1,False,0,4.1622350215911865,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.0,5.0,True,0.1,False,0,5.699090480804443,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.0,5.0,False,0.1,False,0,5.239516258239746,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.5,2.5,True,0.1,False,0,4.9826953411102295,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.5,2.5,False,0.1,False,0,4.719838619232178,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.5,3.5,True,0.1,False,0,5.294337034225464,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.5,3.5,False,0.1,False,0,4.391160011291504,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.5,4.0,True,0.1,False,0,4.4797682762146,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.5,4.0,False,0.1,False,0,4.0036773681640625,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.5,5.0,True,0.1,False,0,3.5655875205993652,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,line,0.7,2.5,5.0,False,0.1,False,0,3.6252355575561523,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.0,2.5,True,0.1,True,2,5.954731225967407,46.67,30,14,16,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.0,2.5,False,0.1,True,2,5.852829694747925,46.67,30,14,16,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.0,3.5,True,0.1,True,2,4.8296308517456055,44.44,27,12,15,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.0,3.5,False,0.1,True,2,4.919558048248291,44.44,27,12,15,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.0,4.0,True,0.1,True,2,5.168200969696045,38.46,26,10,16,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.0,4.0,False,0.1,True,2,4.841650724411011,38.46,26,10,16,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.0,5.0,True,0.1,True,2,4.8267881870269775,45.83,24,11,13,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.0,5.0,False,0.1,True,2,4.809040307998657,45.83,24,11,13,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.5,2.5,True,0.1,True,2,5.376890420913696,55.17,29,16,13,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.5,2.5,False,0.1,True,2,5.36176061630249,55.17,29,16,13,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.5,3.5,True,0.1,True,2,5.255671739578247,44.44,27,12,15,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.5,3.5,False,0.1,True,2,6.513271331787109,44.44,27,12,15,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.5,4.0,True,0.1,True,2,5.130389213562012,38.46,26,10,16,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.5,4.0,False,0.1,True,2,5.037125587463379,38.46,26,10,16,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.5,5.0,True,0.1,True,2,5.0604634284973145,57.69,26,15,11,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Ume_Petsuk,layout,0.7,2.5,5.0,False,0.1,True,2,5.078203201293945,57.69,26,15,11,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.0,2.5,True,0.1,False,0,4.211655139923096,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.0,2.5,False,0.1,False,0,3.7204856872558594,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.0,3.5,True,0.1,False,0,3.598764181137085,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.0,3.5,False,0.1,False,0,3.6164159774780273,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.0,4.0,True,0.1,False,0,3.632307291030884,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.0,4.0,False,0.1,False,0,3.567472219467163,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.0,5.0,True,0.1,False,0,3.9900424480438232,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.0,5.0,False,0.1,False,0,4.4799816608428955,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.5,2.5,True,0.1,False,0,3.8315324783325195,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.5,2.5,False,0.1,False,0,3.911958694458008,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.5,3.5,True,0.1,False,0,4.078639984130859,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.5,3.5,False,0.1,False,0,4.948951482772827,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.5,4.0,True,0.1,False,0,4.446098566055298,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.5,4.0,False,0.1,False,0,4.2515997886657715,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.5,5.0,True,0.1,False,0,3.8867571353912354,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,line,0.7,2.5,5.0,False,0.1,False,0,4.099124908447266,0.0,0,0,0,Line processing failed: 'list' object cannot be interpreted as an integer
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.0,2.5,True,0.1,True,2,6.983071565628052,47.06,17,8,9,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.0,2.5,False,0.1,True,2,6.681068420410156,47.06,17,8,9,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.0,3.5,True,0.1,True,2,6.853676080703735,40.0,15,6,9,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.0,3.5,False,0.1,True,2,7.669909954071045,40.0,15,6,9,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.0,4.0,True,0.1,True,2,7.486525058746338,46.15,13,6,7,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.0,4.0,False,0.1,True,2,7.343718767166138,46.15,13,6,7,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.0,5.0,True,0.1,True,2,7.786755800247192,47.37,19,9,10,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.0,5.0,False,0.1,True,2,7.782101154327393,47.37,19,9,10,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.5,2.5,True,0.1,True,2,6.2034080028533936,47.06,17,8,9,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.5,2.5,False,0.1,True,2,6.8139026165008545,47.06,17,8,9,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.5,3.5,True,0.1,True,2,5.893881797790527,40.0,15,6,9,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.5,3.5,False,0.1,True,2,5.759715795516968,40.0,15,6,9,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.5,4.0,True,0.1,True,2,6.182408571243286,46.15,13,6,7,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.5,4.0,False,0.1,True,2,6.171079635620117,46.15,13,6,7,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.5,5.0,True,0.1,True,2,6.870397329330444,26.67,15,4,11,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 1,Modern,layout,0.7,2.5,5.0,False,0.1,True,2,5.559697389602661,26.67,15,4,11,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.0,2.5,True,0.1,True,3,8.543390989303589,50.0,6,3,3,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.0,2.5,False,0.1,True,10,9.705681562423706,47.06,119,56,63,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.0,3.5,True,0.1,True,3,7.136681079864502,75.0,4,3,1,
umeh_dhernangdri_high quality(2),umeh_dhernangdri_high quality(2) - page 2,Ume_Druma,line,0.7,2.0,3.5,False,0.1,True,10,8.533374071121216,63.11,103,65,38,
