file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,error
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.0,4.0,False,0.1,True,8,9.394620656967163,79.69,64,51,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.5,2.5,True,0.1,True,7,13.022737741470337,35.14,111,39,72,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.5,2.5,False,0.1,True,8,12.846771478652954,36.36,110,40,70,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.5,3.5,True,0.1,True,7,9.476282358169556,64.18,67,43,24,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.5,3.5,False,0.1,True,8,10.984435796737671,64.18,67,43,24,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.5,4.0,True,0.1,True,7,9.306555271148682,79.69,64,51,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,2.5,4.0,False,0.1,True,8,9.737275838851929,79.69,64,51,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,3.0,2.5,True,0.1,True,7,13.48839807510376,36.04,111,40,71,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,3.0,2.5,False,0.1,True,8,13.469994306564331,36.36,110,40,70,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,3.0,3.5,True,0.1,True,7,14.489656448364258,64.18,67,43,24,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,3.0,3.5,False,0.1,True,8,14.648443937301636,64.18,67,43,24,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,3.0,4.0,True,0.1,True,7,9.528639316558838,79.69,64,51,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,line,0.7,3.0,4.0,False,0.1,True,8,9.75374436378479,79.69,64,51,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.0,2.5,True,0.1,True,5,15.522594213485718,54.55,99,54,45,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.0,2.5,False,0.1,True,7,10.90553617477417,52.43,103,54,49,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.0,3.5,True,0.1,True,5,8.966034173965454,72.73,66,48,18,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.0,3.5,False,0.1,True,7,9.666242361068726,71.64,67,48,19,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.0,4.0,True,0.1,True,5,8.912470817565918,77.97,59,46,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.0,4.0,False,0.1,True,7,9.312654972076416,77.97,59,46,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.5,2.5,True,0.1,True,5,15.580114603042603,57.14,98,56,42,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.5,2.5,False,0.1,True,7,11.32429575920105,52.43,103,54,49,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.5,3.5,True,0.1,True,5,9.492973566055298,72.73,66,48,18,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.5,3.5,False,0.1,True,7,10.093556880950928,71.64,67,48,19,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.5,4.0,True,0.1,True,5,9.301330327987671,77.97,59,46,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,2.5,4.0,False,0.1,True,7,9.753968000411987,77.97,59,46,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,3.0,2.5,True,0.1,True,5,11.84580945968628,54.55,99,54,45,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,3.0,2.5,False,0.1,True,7,11.907670974731445,52.43,103,54,49,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,3.0,3.5,True,0.1,True,5,10.72137188911438,69.57,69,48,21,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,3.0,3.5,False,0.1,True,7,10.331631898880005,71.64,67,48,19,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,3.0,4.0,True,0.1,True,5,9.963282108306885,74.19,62,46,16,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock,layout,0.7,3.0,4.0,False,0.1,True,7,10.440043687820435,77.97,59,46,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.0,2.5,True,0.1,True,7,12.574984312057495,34.62,104,36,68,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.0,2.5,False,0.1,True,8,13.0214684009552,31.73,104,33,71,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.0,3.5,True,0.1,True,7,10.434535503387451,75.0,68,51,17,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.0,3.5,False,0.1,True,8,11.094218730926514,77.14,70,54,16,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.0,4.0,True,0.1,True,7,10.555203437805176,77.97,59,46,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.0,4.0,False,0.1,True,8,10.90237832069397,77.42,62,48,14,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.1,True,7,13.21154236793518,32.35,102,33,69,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.5,2.5,False,0.1,True,8,13.73226284980774,31.07,103,32,71,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.1,True,7,10.662851572036743,75.0,68,51,17,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.5,3.5,False,0.1,True,8,11.411564588546753,77.14,70,54,16,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.1,True,7,10.897245645523071,77.97,59,46,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,2.5,4.0,False,0.1,True,8,11.32292652130127,77.42,62,48,14,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.1,True,7,14.295476198196411,32.35,102,33,69,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,3.0,2.5,False,0.1,True,8,13.431312561035156,31.07,103,32,71,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.1,True,7,11.063282251358032,75.0,68,51,17,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,3.0,3.5,False,0.1,True,8,12.290263414382935,77.14,70,54,16,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.1,True,7,11.268471479415894,77.97,59,46,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,line,0.7,3.0,4.0,False,0.1,True,8,12.531399250030518,77.42,62,48,14,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.0,2.5,True,0.1,True,5,15.368667602539062,52.63,95,50,45,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.0,2.5,False,0.1,True,7,11.368187427520752,49.49,99,49,50,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.0,3.5,True,0.1,True,5,9.660202980041504,79.69,64,51,13,
uchen_medium quality(1),uchen_medium quality(1) - page 4,Woodblock-Stacks,layout,0.7,2.0,3.5,False,0.1,True,7,10.608909606933594,80.0,65,52,13,
