file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,ocr_text_hash,error
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,2.5,3.5,True,0.5,True,8,6.673592805862427,81.86,237,194,43,eeecb6aa6d9c8380,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,2.5,4.0,True,0.5,True,8,7.5640785694122314,78.51,242,190,52,3ab91d7bd675db5d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,2.5,5.0,True,0.5,True,8,14.91848373413086,55.25,219,121,98,b80b4e5e39a51d39,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,3.0,2.5,True,0.5,True,8,8.292963743209839,80.6,232,187,45,86ff0721e981d0b3,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,3.0,3.5,True,0.5,True,8,9.111236095428467,79.04,229,181,48,564953da6591ed96,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,3.0,4.0,True,0.5,True,8,8.943042278289795,76.17,235,179,56,e74b5fded00748cd,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock,line,0.7,3.0,5.0,True,0.5,True,8,14.472398042678833,55.25,219,121,98,b80b4e5e39a51d39,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,2.0,2.5,True,0.5,True,8,8.157342195510864,86.36,242,209,33,500bee81c8f3a9d2,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,2.0,3.5,True,0.5,True,8,8.281119108200073,85.65,237,203,34,40133dce9947b13d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,2.0,4.0,True,0.5,True,8,9.154818773269653,77.02,235,181,54,dc3f26e13c888daf,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,2.0,5.0,True,0.5,True,8,11.83088493347168,67.94,131,89,42,7eec443565383ffa,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.5,True,8,8.43734622001648,86.36,242,209,33,8feb05ba5676bdc6,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.5,True,8,8.525252342224121,85.65,237,203,34,40133dce9947b13d,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.5,True,8,10.10811972618103,77.02,235,181,54,dc3f26e13c888daf,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,2.5,5.0,True,0.5,True,8,12.604771852493286,75.71,140,106,34,5ffaffc505445515,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.5,True,8,13.483683347702026,83.94,218,183,35,9863da0c5aba2d9a,
uchen_high_quality_pdf,uchen_high_quality_pdf - page 2,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.5,True,8,10.415303945541382,84.11,214,180,34,59278053e926bd21,
