file_name,image_name,ocr_model_name,line_mode,class_threshold,k_factor,bbox_tolerance,merge_lines,tps_threshold,success,num_lines_detected,processing_time,quality_score,total_tokens,valid_tokens,invalid_tokens,ocr_text_hash,error
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,2.0,4.0,True,0.5,True,6,7.652791976928711,71.62,74,53,21,f9d7e3b3c0f88e50,
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,2.0,5.0,True,0.5,True,6,7.20566725730896,65.12,43,28,15,30d4e02304ffcea9,
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.5,True,6,6.047922849655151,71.92,146,105,41,9236cf4e91816773,
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.5,True,6,6.747204303741455,67.61,142,96,46,0fcd9b8a472a6bc2,
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.5,True,6,8.021955490112305,71.62,74,53,21,f9d7e3b3c0f88e50,
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,2.5,5.0,True,0.5,True,6,7.539996862411499,69.23,39,27,12,fe2436f2249f6d5f,
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.5,True,6,6.198955535888672,71.97,132,95,37,42f86b4d99495a3a,
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.5,True,6,6.7453248500823975,68.18,132,90,42,ae8980470cd40546,
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.5,True,6,7.812453269958496,72.86,70,51,19,5060cc31f5be0371,
uchen high quality pdf,uchen high quality pdf - page 4,Woodblock-Stacks,line,0.7,3.0,5.0,True,0.5,True,6,7.003012418746948,69.23,39,27,12,fe2436f2249f6d5f,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,2.0,2.5,True,0.5,True,6,7.466246128082275,42.74,117,50,67,8451375e00b6dc4d,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,2.0,3.5,True,0.5,True,6,9.155125141143799,39.71,68,27,41,456e791f8e855179,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,2.0,4.0,True,0.5,True,6,10.290813684463501,42.19,64,27,37,826760d07430617f,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,2.0,5.0,True,0.5,True,6,7.8437864780426025,35.29,51,18,33,1504acbe13dcf8dc,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,2.5,2.5,True,0.5,True,6,7.566898345947266,42.34,111,47,64,c90b51af662e37c2,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,2.5,3.5,True,0.5,True,6,9.303037166595459,39.71,68,27,41,456e791f8e855179,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,2.5,4.0,True,0.5,True,6,10.28069281578064,42.19,64,27,37,826760d07430617f,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,2.5,5.0,True,0.5,True,6,8.135496139526367,45.45,55,25,30,46d3d66d8c97d51a,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,3.0,2.5,True,0.5,True,6,8.17519497871399,46.85,111,52,59,3baa5f3ec934ab5e,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,3.0,3.5,True,0.5,True,6,9.601634740829468,47.06,68,32,36,32137ab7af429abd,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,3.0,4.0,True,0.5,True,6,10.526492357254028,45.9,61,28,33,715d7993f18e6cac,
uchen high quality pdf,uchen high quality pdf - page 4,Modern,line,0.7,3.0,5.0,True,0.5,True,6,8.11380410194397,45.45,55,25,30,46d3d66d8c97d51a,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,2.0,2.5,True,0.5,True,7,5.122433423995972,78.78,245,193,52,439578b434f3b7ab,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,2.0,3.5,True,0.5,True,7,5.093548774719238,78.37,245,192,53,43f2fae84c00163c,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,2.0,4.0,True,0.5,True,7,5.5024285316467285,74.1,251,186,65,c6199fc65507ea31,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,2.0,5.0,True,0.5,True,7,20.001047134399414,51.28,234,120,114,cc5b64ed96ad24f1,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,2.5,2.5,True,0.5,True,7,8.190143585205078,78.78,245,193,52,325fddfea4a1435e,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,2.5,3.5,True,0.5,True,7,5.28141188621521,78.37,245,192,53,43f2fae84c00163c,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,2.5,4.0,True,0.5,True,7,5.6269145011901855,74.1,251,186,65,c6199fc65507ea31,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,2.5,5.0,True,0.5,True,7,19.517215967178345,49.78,227,113,114,bbeb92e6c79de4db,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,3.0,2.5,True,0.5,True,7,5.449902534484863,79.28,251,199,52,f8ae44d670845d80,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,3.0,3.5,True,0.5,True,7,5.5315821170806885,78.88,251,198,53,92ded9f9275f3a62,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,3.0,4.0,True,0.5,True,7,5.905498743057251,75.78,256,194,62,540611883805c66c,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock,line,0.7,3.0,5.0,True,0.5,True,7,19.952425003051758,49.78,227,113,114,bbeb92e6c79de4db,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,2.0,2.5,True,0.5,True,7,6.9181389808654785,79.44,248,197,51,5ebdb8a0994ff815,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,2.0,3.5,True,0.5,True,7,9.795113325119019,78.28,244,191,53,4c2d4b4ce4463ab6,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,2.0,4.0,True,0.5,True,7,9.89694333076477,78.23,248,194,54,ffbd12ad46413a25,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,2.0,5.0,True,0.5,True,7,10.346185445785522,70.8,137,97,40,4bc1858920828b21,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.5,True,7,6.458895921707153,79.44,248,197,51,5ebdb8a0994ff815,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.5,True,7,6.478118658065796,78.28,244,191,53,4c2d4b4ce4463ab6,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.5,True,7,6.83659029006958,78.23,248,194,54,ffbd12ad46413a25,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,2.5,5.0,True,0.5,True,7,11.007938385009766,78.12,128,100,28,72689870c5776bd3,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.5,True,7,6.718832969665527,77.42,248,192,56,3c5bbf49ef9be59b,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.5,True,7,6.78858208656311,76.23,244,186,58,a556b94216db58c5,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.5,True,7,7.419742107391357,76.21,248,189,59,668d2ffaad836eb2,
uchen high quality pdf,uchen high quality pdf - page 5,Woodblock-Stacks,line,0.7,3.0,5.0,True,0.5,True,7,11.36293625831604,78.12,128,100,28,72689870c5776bd3,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,2.0,2.5,True,0.5,True,7,6.0093090534210205,59.26,216,128,88,fe3ef40071555670,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,2.0,3.5,True,0.5,True,7,8.985575437545776,26.81,138,37,101,23bbacbb5270aa86,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,2.0,4.0,True,0.5,True,7,10.544039487838745,40.3,134,54,80,7af2dd4d9cf7e174,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,2.0,5.0,True,0.5,True,7,12.258594274520874,43.42,76,33,43,d8374011f8b6909d,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,2.5,2.5,True,0.5,True,7,6.09036111831665,57.75,213,123,90,0fa63ffc1b9d526a,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,2.5,3.5,True,0.5,True,7,8.734988689422607,26.81,138,37,101,23bbacbb5270aa86,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,2.5,4.0,True,0.5,True,7,10.815964698791504,40.3,134,54,80,7af2dd4d9cf7e174,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,2.5,5.0,True,0.5,True,7,11.130101442337036,43.24,74,32,42,0d775bf60e33add9,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,3.0,2.5,True,0.5,True,7,7.528101682662964,57.64,203,117,86,1783c46a50241de3,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,3.0,3.5,True,0.5,True,7,9.799084901809692,27.41,135,37,98,95122234c24711e1,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,3.0,4.0,True,0.5,True,7,11.095913887023926,41.48,135,56,79,0ba4b829b65b1da9,
uchen high quality pdf,uchen high quality pdf - page 5,Modern,line,0.7,3.0,5.0,True,0.5,True,7,11.062161922454834,43.24,74,32,42,0d775bf60e33add9,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,2.0,2.5,True,0.5,True,7,4.863154411315918,80.65,341,275,66,fa3e2e02758f6a39,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,2.0,3.5,True,0.5,True,7,6.317446708679199,78.61,346,272,74,e613ff5cfd04c33c,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,2.0,4.0,True,0.5,True,7,6.946577072143555,76.52,345,264,81,0af4813f1577ed63,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,2.0,5.0,True,0.5,True,7,39.26611304283142,38.49,278,107,171,fe2cdcae97886102,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,2.5,2.5,True,0.5,True,7,4.599217653274536,80.65,341,275,66,1d813503e1f85c7b,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,2.5,3.5,True,0.5,True,7,5.97909140586853,77.46,346,268,78,191a88c32b6b0861,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,2.5,4.0,True,0.5,True,7,7.183872938156128,75.0,344,258,86,9abf827740c443c5,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,2.5,5.0,True,0.5,True,7,34.91813397407532,40.85,284,116,168,d72b339a1b48def1,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,3.0,2.5,True,0.5,True,7,5.9634175300598145,77.55,343,266,77,e34206bee19022f0,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,3.0,3.5,True,0.5,True,7,6.369866847991943,77.55,343,266,77,801b48bdae95aafe,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,3.0,4.0,True,0.5,True,7,7.291057348251343,75.0,344,258,86,9abf827740c443c5,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock,line,0.7,3.0,5.0,True,0.5,True,7,37.23384499549866,41.13,282,116,166,cdfd7f78230458bf,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,2.0,2.5,True,0.5,True,7,5.886328458786011,81.52,341,278,63,2a1dcc4b212d2637,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,2.0,3.5,True,0.5,True,7,6.814541578292847,81.42,339,276,63,d343bee800a08ad5,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,2.0,4.0,True,0.5,True,7,8.00260853767395,78.89,341,269,72,8d4a29c633ac35af,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,2.0,5.0,True,0.5,True,7,11.415169477462769,74.63,134,100,34,30ab32b851125ef8,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.5,True,7,6.0314576625823975,81.52,341,278,63,f2ce90991afd7753,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.5,True,7,6.820893049240112,80.94,341,276,65,f89c7f7c046f8a60,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.5,True,7,7.961787939071655,79.88,333,266,67,682e164293adacc1,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,2.5,5.0,True,0.5,True,7,10.89503526687622,72.16,97,70,27,c9573ca74065cad1,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.5,True,7,6.9550254344940186,81.74,345,282,63,9aade5d2637539da,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.5,True,7,7.338953971862793,81.79,346,283,63,634c6de3e6412118,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.5,True,7,8.195049524307251,79.88,333,266,67,682e164293adacc1,
uchen high quality pdf,uchen high quality pdf - page 6,Woodblock-Stacks,line,0.7,3.0,5.0,True,0.5,True,7,10.991481304168701,72.16,97,70,27,d88cb9e7cb4f89f8,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,2.0,2.5,True,0.5,True,7,6.145484924316406,55.36,289,160,129,12f559c9871cc2e6,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,2.0,3.5,True,0.5,True,7,11.347265720367432,33.12,154,51,103,290dfd531bdecb2f,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,2.0,4.0,True,0.5,True,7,12.027610540390015,37.41,139,52,87,949bfad887b2ea1c,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,2.0,5.0,True,0.5,True,7,13.700954914093018,41.94,93,39,54,98cb999a6ad73d34,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,2.5,2.5,True,0.5,True,7,6.580338478088379,53.57,280,150,130,e2b8c8030ebaf83a,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,2.5,3.5,True,0.5,True,7,11.574328899383545,33.12,154,51,103,eb8da2a89b530fea,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,2.5,4.0,True,0.5,True,7,12.493999004364014,36.5,137,50,87,015461fff3126e6e,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,2.5,5.0,True,0.5,True,7,13.403870582580566,42.55,94,40,54,0d124ff9b029f16d,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,3.0,2.5,True,0.5,True,7,7.784111022949219,56.88,269,153,116,7cc66d34e2a1297d,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,3.0,3.5,True,0.5,True,7,11.418148517608643,35.48,155,55,100,b5bf1d19f933ef3c,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,3.0,4.0,True,0.5,True,7,12.40635061264038,36.5,137,50,87,015461fff3126e6e,
uchen high quality pdf,uchen high quality pdf - page 6,Modern,line,0.7,3.0,5.0,True,0.5,True,7,13.411920547485352,41.67,96,40,56,c30478a43a11d3b9,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,2.0,2.5,True,0.5,True,7,4.496720314025879,88.89,333,296,37,8b6a4017809c3535,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,2.0,3.5,True,0.5,True,7,5.096015930175781,86.24,327,282,45,653db72a85e3cc7e,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,2.0,4.0,True,0.5,True,7,7.53759765625,78.36,342,268,74,a048400c9165221f,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,2.0,5.0,True,0.5,True,7,52.4321608543396,24.66,292,72,220,11cc06062c6cc264,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,2.5,2.5,True,0.5,True,7,4.526838779449463,89.19,333,297,36,25e804b407f14aea,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,2.5,3.5,True,0.5,True,7,5.156705379486084,86.24,327,282,45,653db72a85e3cc7e,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,2.5,4.0,True,0.5,True,7,7.084557294845581,79.71,340,271,69,24ee695bb6217ae5,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,2.5,5.0,True,0.5,True,7,49.19800281524658,32.97,276,91,185,7af1b98771db8cfe,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,3.0,2.5,True,0.5,True,7,7.720078945159912,87.69,325,285,40,7cdc7b48bcc25867,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,3.0,3.5,True,0.5,True,7,6.768170595169067,84.47,322,272,50,a3d679ffe2909d34,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,3.0,4.0,True,0.5,True,7,7.3646240234375,79.71,340,271,69,24ee695bb6217ae5,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock,line,0.7,3.0,5.0,True,0.5,True,7,49.28833365440369,32.13,277,89,188,24cb095ef3fc2085,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,2.0,2.5,True,0.5,True,7,5.924061298370361,89.19,333,297,36,f16386aa61ea6478,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,2.0,3.5,True,0.5,True,7,6.290270805358887,86.4,331,286,45,19c68067c9b9fc13,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,2.0,4.0,True,0.5,True,7,7.9143218994140625,84.33,319,269,50,0931db573fc23c69,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,2.0,5.0,True,0.5,True,7,12.285919189453125,81.63,98,80,18,0699cf949aa4cb6f,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.5,True,7,5.966553211212158,89.19,333,297,36,b8b4553b00dddf99,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.5,True,7,6.338940143585205,86.4,331,286,45,19c68067c9b9fc13,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.5,True,7,7.9363837242126465,83.49,321,268,53,b7269c8db85a19a8,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,2.5,5.0,True,0.5,True,7,12.77485704421997,73.49,83,61,22,5a50c6a7bb1d0565,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.5,True,7,6.778996706008911,89.3,327,292,35,614a922acfbfc211,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.5,True,7,7.041455030441284,86.42,324,280,44,25d42f03b95ba510,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.5,True,7,7.858099937438965,83.49,321,268,53,b7269c8db85a19a8,
uchen high quality pdf,uchen high quality pdf - page 7,Woodblock-Stacks,line,0.7,3.0,5.0,True,0.5,True,7,12.170697689056396,73.49,83,61,22,5603b9a49cea7c5b,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,2.0,2.5,True,0.5,True,7,6.188051462173462,58.3,283,165,118,7a77d0a0802c6444,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,2.0,3.5,True,0.5,True,7,12.527875900268555,36.94,157,58,99,fc4c39076891fb48,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,2.0,4.0,True,0.5,True,7,14.351589918136597,35.42,144,51,93,b65c4edb928b8d02,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,2.0,5.0,True,0.5,True,7,13.738496780395508,43.75,96,42,54,acb563510d4abca7,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,2.5,2.5,True,0.5,True,7,6.559264659881592,57.56,271,156,115,539b4f30dcb9a8ae,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,2.5,3.5,True,0.5,True,7,12.38919472694397,36.94,157,58,99,fc4c39076891fb48,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,2.5,4.0,True,0.5,True,7,14.087235450744629,36.73,147,54,93,8169fa7f727dc530,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,2.5,5.0,True,0.5,True,7,16.45609712600708,43.88,98,43,55,04bb195ef5ad321d,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,3.0,2.5,True,0.5,True,7,9.094672918319702,58.17,263,153,110,85d2c5b2dc25f902,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,3.0,3.5,True,0.5,True,7,12.47257661819458,38.22,157,60,97,2ce05f0d9fd85f30,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,3.0,4.0,True,0.5,True,7,14.28630805015564,36.73,147,54,93,8169fa7f727dc530,
uchen high quality pdf,uchen high quality pdf - page 7,Modern,line,0.7,3.0,5.0,True,0.5,True,7,14.319758176803589,47.0,100,47,53,0ae2d9c3af5b11cf,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,2.0,2.5,True,0.5,True,8,9.725815296173096,87.25,353,308,45,614f6bc720681fb0,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,2.0,3.5,True,0.5,True,8,9.88170576095581,74.57,350,261,89,cfe134620fedf179,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,2.0,4.0,True,0.5,True,8,31.87114143371582,41.02,295,121,174,41c0119475258bd5,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,2.0,5.0,True,0.5,True,8,14.442919731140137,27.91,43,12,31,e695efb1a892a688,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,2.5,2.5,True,0.5,True,8,7.31654167175293,86.97,353,307,46,5ac4e1cce9659ff6,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,2.5,3.5,True,0.5,True,8,9.966664552688599,74.57,350,261,89,cfe134620fedf179,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,2.5,4.0,True,0.5,True,8,31.13043522834778,41.64,281,117,164,b1647a2a039ac26e,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,2.5,5.0,True,0.5,True,8,18.037858486175537,30.56,36,11,25,8edf0f7770674ae4,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,3.0,2.5,True,0.5,True,8,9.585735082626343,82.89,339,281,58,350df0ba3deecb8f,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,3.0,3.5,True,0.5,True,8,10.742150068283081,74.78,345,258,87,49e07677d0c0b390,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,3.0,4.0,True,0.5,True,8,31.2965087890625,41.64,281,117,164,b1647a2a039ac26e,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock,line,0.7,3.0,5.0,True,0.5,True,8,16.3043270111084,33.33,30,10,20,4dc74950439edd5b,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,2.0,2.5,True,0.5,True,8,6.93179726600647,91.44,327,299,28,30f32e9eb2467e2e,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,2.0,3.5,True,0.5,True,8,9.4331955909729,74.92,303,227,76,53212fa3e649a15f,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,2.0,4.0,True,0.5,True,8,13.416939496994019,72.22,108,78,30,b1132433c93a1985,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,2.0,5.0,True,0.5,True,8,12.65010690689087,77.42,31,24,7,fa1b83ee6aee3ab9,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,2.5,2.5,True,0.5,True,8,10.27678894996643,91.44,327,299,28,13b306aa0b75e00d,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,2.5,3.5,True,0.5,True,8,12.86673879623413,74.92,303,227,76,53212fa3e649a15f,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,2.5,4.0,True,0.5,True,8,12.194149494171143,72.16,97,70,27,bf54e33900ad0216,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,2.5,5.0,True,0.5,True,8,8.897827863693237,72.22,18,13,5,1b011d60104f5537,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,3.0,2.5,True,0.5,True,8,9.23603081703186,90.7,301,273,28,4253f131b2ffeb01,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,3.0,3.5,True,0.5,True,8,9.84140658378601,75.69,288,218,70,6e8fc8e55cb144b3,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,3.0,4.0,True,0.5,True,8,12.297790765762329,72.16,97,70,27,bf54e33900ad0216,
uchen high quality pdf,uchen high quality pdf - page 8,Woodblock-Stacks,line,0.7,3.0,5.0,True,0.5,True,8,9.313045978546143,72.73,22,16,6,0c05fa39b5dd576c,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,2.0,2.5,True,0.5,True,8,9.96166729927063,33.77,231,78,153,ecdc42a77ddab705,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,2.0,3.5,True,0.5,True,8,15.572190999984741,44.37,142,63,79,752d67d1b23efbbb,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,2.0,4.0,True,0.5,True,8,14.149030208587646,38.82,85,33,52,83c427aa0f982098,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,2.0,5.0,True,0.5,True,8,10.98436689376831,47.83,69,33,36,4ea8530838a9e9cb,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,2.5,2.5,True,0.5,True,8,10.577266931533813,36.73,226,83,143,4b3eb4fea4373990,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,2.5,3.5,True,0.5,True,8,15.497125625610352,44.37,142,63,79,752d67d1b23efbbb,
uchen high quality pdf,uchen high quality pdf - page 8,Modern,line,0.7,2.5,4.0,True,0.5,True,8,14.283740520477295,38.1,84,32,52,2afd4ad0de38bf6b,
